el	B-datetime
viernes	I-datetime

recuérdame	O
comprar	B-reminder/todo
leche	I-reminder/todo
después	O
de	O
la	O
escuela	O
hoy	B-datetime

cancelar	O
mi	O
recordatorio	B-reminder/noun
para	O
ir	B-reminder/todo
a	I-reminder/todo
por	I-reminder/todo
helados	I-reminder/todo

recuérdame	O
programar	B-reminder/todo
la	I-reminder/todo
alarma	I-reminder/todo

establecer	O
un	O
recordatorio	B-reminder/noun
para	O
recoger	B-reminder/todo
las	I-reminder/todo
prescripciones	I-reminder/todo
mañana	B-datetime
a	I-datetime
las	I-datetime
7pm	I-datetime

muéstrame	O
el	O
recordatorio	B-reminder/noun
que	O
establecí	O
antes	O

establecer	O
un	O
recordatorio	B-reminder/noun
para	B-reminder/todo
registrar	I-reminder/todo
mi	I-reminder/todo
vuelo	I-reminder/todo
en	I-reminder/todo
línea	I-reminder/todo

mostrar	O
mi	O
recordatorio	B-reminder/noun
del	O
concierto	B-reminder/todo

cancelar	O
recordatorio	B-reminder/noun
para	O
ir	B-reminder/todo
al	I-reminder/todo
gimnasio	I-reminder/todo

muéstrame	O
todos	O
los	O
recordatorios	B-reminder/noun
para	B-datetime
el	I-datetime
mes	I-datetime
que	I-datetime
viene	I-datetime

cancelar	O
recordatorio	B-reminder/noun
para	O
llamar	B-reminder/todo
por	I-reminder/todo
teléfono	I-reminder/todo
a	I-reminder/todo
mamá	I-reminder/todo

mostrar	O
todos	O
los	O
recordatorios	B-reminder/noun

muéstrame	O
los	O
recordatorios	B-reminder/noun
de	B-datetime
mañana	I-datetime

léeme	O
todos	O
los	O
recordatorios	B-reminder/noun
.	O

¿	O
me	O
recordarás	O
acerca	O
de	O
la	B-reminder/todo
cita	I-reminder/todo
con	I-reminder/todo
mi	I-reminder/todo
médico	I-reminder/todo
mañana	B-datetime
?	O

recuérdame	O
recoger	B-reminder/todo
leche	I-reminder/todo
cuando	I-reminder/todo
esté	I-reminder/todo
en	I-reminder/todo
la	I-reminder/todo
tienda	I-reminder/todo

¿	O
tienes	O
algún	O
recordatorio	B-reminder/noun
para	O
mí	O
?	O

configurar	O
recordatorio	B-reminder/noun
para	O
el	B-reminder/todo
patio	I-reminder/todo
de	I-reminder/todo
agua	I-reminder/todo
de	B-datetime
esta	I-datetime
tarde	I-datetime

recuérdame	O
una	B-datetime
hora	I-datetime
antes	I-datetime
mi	B-reminder/todo
cita	I-reminder/todo
de	I-reminder/todo
neurología	I-reminder/todo

recuérdame	O
escribirle	B-reminder/todo
a	I-reminder/todo
papá	I-reminder/todo

por	O
favor	O
dime	O
todos	O
mis	O
recordatorios	B-reminder/noun

eliminar	O
el	O
recordatorio	B-reminder/noun
para	O
comprar	B-reminder/todo
entradas	I-reminder/todo

quiero	O
cancelar	O
mi	O
recordatorio	B-reminder/noun
para	O
limpiar	B-reminder/todo
el	I-reminder/todo
garaje	I-reminder/todo
el	B-datetime
sábado	I-datetime

recuérdame	O
afeitarme	B-reminder/todo
antes	I-reminder/todo
de	I-reminder/todo
irme	I-reminder/todo
mañana	B-datetime

recuérdame	O
la	B-reminder/todo
cita	I-reminder/todo
con	I-reminder/todo
el	I-reminder/todo
dentista	I-reminder/todo
el	B-datetime
lunes	I-datetime
,	I-datetime
9	I-datetime
am	I-datetime

recuérdame	O
configurar	B-reminder/todo
una	I-reminder/todo
cita	I-reminder/todo

configurar	O
diariamente	B-reminder/recurring_period
recordatorio	B-reminder/noun
para	O
ir	B-reminder/todo
al	I-reminder/todo
gimnasio	I-reminder/todo
a	B-datetime
las	I-datetime
3pm	I-datetime

borrar	O
recordatorio	B-reminder/noun
para	O
comprar	B-reminder/todo
pan	I-reminder/todo

configurar	O
recordatorio	B-reminder/noun
para	O
el	O
trabajo	B-reminder/todo

recuérdame	O
comprar	B-reminder/todo
huevos	I-reminder/todo
esta	B-datetime
noche	I-datetime
en	O
la	O
tienda	O

recuérdame	O
cancelar	B-reminder/todo
la	I-reminder/todo
cita	I-reminder/todo

muéstrame	O
un	O
recordatorio	B-reminder/noun
para	B-datetime
mañana	I-datetime

recuérdame	O
comprar	B-reminder/todo
soda	I-reminder/todo

recuérdame	O
llamar	B-reminder/todo
al	I-reminder/todo
dentista	I-reminder/todo
el	B-datetime
martes	I-datetime
a	I-datetime
la	I-datetime
01	I-datetime
:	I-datetime
30pm	I-datetime

cancelar	O
el	O
último	B-reminder/reference
recordatorio	B-reminder/noun

borrar	O
recordatorio	B-reminder/noun

recuérdame	O
recoger	B-reminder/todo
a	I-reminder/todo
junior	I-reminder/todo
a	B-datetime
las	I-datetime
3pm	I-datetime

cancelar	O
mi	O
recordatorio	B-reminder/noun
para	O
comprar	B-reminder/todo
alimentos	I-reminder/todo

apagar	O
todos	O
los	O
recordatorios	B-reminder/noun
hoy	B-datetime

¿	O
cuál	O
es	O
mi	O
próximo	B-reminder/reference
recordatorio	B-reminder/noun
?	O

recuérdame	O
alimentar	B-reminder/todo
al	I-reminder/todo
gato	I-reminder/todo
de	I-reminder/todo
mi	I-reminder/todo
mamá	I-reminder/todo
la	B-datetime
próxima	I-datetime
semana	I-datetime

cancelar	O
mi	O
recordatorio	B-reminder/noun
"	O
tienda	B-reminder/todo
libre	I-reminder/todo
de	I-reminder/todo
impuestos	I-reminder/todo
para	I-reminder/todo
kenzo	I-reminder/todo
"	O
al	O
aeropuerto	O
o'hare	O

configurar	O
un	O
recordatorio	B-reminder/noun
para	O
cancelar	B-reminder/todo
mi	I-reminder/todo
suscripción	I-reminder/todo
de	I-reminder/todo
netflix	I-reminder/todo
mañana	B-datetime
a	I-datetime
las	I-datetime
7pm	I-datetime

cancelar	O
mi	O
recordatorio	B-reminder/noun
a	B-datetime
las	I-datetime
7	I-datetime
:	I-datetime
00	I-datetime

cancelar	O
mi	O
recordatorio	B-reminder/noun
para	O
la	O
cena	B-reminder/todo
esta	B-datetime
noche	I-datetime

apagar	O
mis	O
recordatorios	B-reminder/noun
por	O
el	O
día	O

recuérdame	O
llamar	B-reminder/todo
al	I-reminder/todo
dentista	I-reminder/todo
a	B-datetime
las	I-datetime
7	I-datetime
:	I-datetime
00	I-datetime
pm	I-datetime
el	I-datetime
12	I-datetime
de	I-datetime
agosto	I-datetime

recuérdame	O
apuntar	B-reminder/todo
la	I-reminder/todo
cena	I-reminder/todo
en	I-reminder/todo
el	I-reminder/todo
calendario	I-reminder/todo

hacer	O
un	O
recordatorio	B-reminder/noun
para	B-datetime
el	I-datetime
día	I-datetime
14	I-datetime
de	I-datetime
agosto	I-datetime

necesito	O
recoger	B-reminder/todo
pan	I-reminder/todo
recuérdame	O

mostrar	O
los	O
próximos	O
recordatorios	B-reminder/noun

recuérdame	O
llamar	B-reminder/todo
a	I-reminder/todo
mi	I-reminder/todo
hermana	I-reminder/todo
el	B-datetime
sábado	I-datetime
a	I-datetime
las	I-datetime
10	I-datetime
am	I-datetime

cancelar	O
todos	O
los	O
recordatorios	B-reminder/noun

cancelar	O
mi	O
recordatorio	B-reminder/noun
para	O
comprar	B-reminder/todo
leche	I-reminder/todo
en	I-reminder/todo
la	I-reminder/todo
tienda	I-reminder/todo

recuérdame	O
cuando	O
llegue	O
a	O
casa	O
para	O
cambiar	B-reminder/todo
la	I-reminder/todo
ropa	I-reminder/todo

recuérdame	O
llamar	B-reminder/todo
al	I-reminder/todo
trabajo	I-reminder/todo
a	B-datetime
las	I-datetime
9	I-datetime
am	I-datetime

recuérdame	O
hacer	B-reminder/todo
el	I-reminder/todo
reciclaje	I-reminder/todo

necesito	O
un	O
recordatorio	B-reminder/noun
para	O
llevar	B-reminder/todo
mi	I-reminder/todo
almuerzo	I-reminder/todo
mañana	B-datetime
a	I-datetime
las	I-datetime
9	I-datetime
am	I-datetime

recuérdame	O
mi	B-reminder/todo
almuerzo	I-reminder/todo
el	B-datetime
miércoles	I-datetime

recuérdame	O
comprar	B-reminder/todo
huevos	I-reminder/todo
hoy	B-datetime

recuérdame	O
que	O
necesito	B-reminder/todo
crema	I-reminder/todo
de	I-reminder/todo
afeitar	I-reminder/todo
cuando	I-reminder/todo
esté	I-reminder/todo
de	I-reminder/todo
compras	I-reminder/todo

recuérdame	O
darle	B-reminder/todo
a	I-reminder/todo
mi	I-reminder/todo
equipo	I-reminder/todo
los	I-reminder/todo
archivos	I-reminder/todo
mañana	B-datetime

recuérdame	O
ir	B-reminder/todo
al	I-reminder/todo
trabajo	I-reminder/todo
mañana	B-datetime

agregar	O
recordatorio	B-reminder/noun
para	O
recoger	B-reminder/todo
ava	I-reminder/todo
a	B-datetime
las	I-datetime
5	I-datetime
:	I-datetime
30	I-datetime
mañana	I-datetime

recuérdame	O
mi	B-reminder/todo
aniversario	I-reminder/todo

recuérdame	O
que	O
recoja	B-reminder/todo
ropa	I-reminder/todo
de	I-reminder/todo
johns	I-reminder/todo
de	I-reminder/todo
los	I-reminder/todo
limpiadores	I-reminder/todo

muéstrame	O
mis	O
últimos	B-reminder/reference
recordatorios	B-reminder/noun

cancelar	O
mi	O
recordatorio	B-reminder/noun
para	O
comprar	B-reminder/todo
huevos	I-reminder/todo

recordatorio	B-reminder/noun
para	B-reminder/todo
karate	I-reminder/todo
el	B-datetime
martes	I-datetime
a	I-datetime
las	I-datetime
5	I-datetime
pm	I-datetime

programar	O
recordatorio	B-reminder/noun
para	O
sacar	B-reminder/todo
la	I-reminder/todo
basura	I-reminder/todo
el	B-datetime
jueves	I-datetime

configurar	O
recordatorio	B-reminder/noun
para	O
cepillarme	B-reminder/todo
los	I-reminder/todo
dientes	I-reminder/todo
antes	I-reminder/todo
de	I-reminder/todo
ir	I-reminder/todo
a	I-reminder/todo
la	I-reminder/todo
cama	I-reminder/todo

recuérdame	O
comprar	B-reminder/todo
un	I-reminder/todo
regalo	I-reminder/todo
de	I-reminder/todo
cumpleaños	I-reminder/todo
hoy	B-datetime

muéstrame	O
todos	O
los	O
recordatorios	B-reminder/noun

muéstrame	O
todos	O
los	O
recordatorios	B-reminder/noun
para	B-datetime
hoy	I-datetime

mostrar	O
todos	O
los	O
recordatorios	B-reminder/noun

muéstrame	O
mis	O
recordatorios	B-reminder/noun
de	B-datetime
mañana	I-datetime

cancelar	O
mi	O
recordatorio	B-reminder/noun
para	O
dan	B-reminder/todo

recuérdame	O
consultar	B-reminder/todo
con	I-reminder/todo
mi	I-reminder/todo
manager	I-reminder/todo
mañana	B-datetime

recuérdame	O
mi	B-reminder/todo
lista	I-reminder/todo
de	I-reminder/todo
"	I-reminder/todo
embalaje	I-reminder/todo
para	I-reminder/todo
viaje	I-reminder/todo
"	I-reminder/todo
el	B-datetime
día	I-datetime
14	I-datetime

recuérdame	O
limpiar	B-reminder/todo
la	I-reminder/todo
caja	I-reminder/todo
de	I-reminder/todo
arena	I-reminder/todo
todos	B-datetime
los	I-datetime
días	I-datetime

recuérdame	O
recoger	B-reminder/todo
a	I-reminder/todo
mi	I-reminder/todo
amigo	I-reminder/todo
del	I-reminder/todo
aeropuerto	I-reminder/todo
a	B-datetime
las	I-datetime
5pm	I-datetime

establecer	O
recordatorio	B-reminder/noun
para	O
mi	O
reunión	B-reminder/todo

agregar	O
recordatorio	B-reminder/noun
para	O
cocinar	B-reminder/todo
al	I-reminder/todo
aire	I-reminder/todo
libre	I-reminder/todo
este	B-datetime
fin	I-datetime
de	I-datetime
semana	I-datetime

recuérdame	O
comprar	B-reminder/todo
zapatos	I-reminder/todo
de	I-reminder/todo
tenis	I-reminder/todo
mañana	B-datetime

cancelar	O
todos	O
los	O
recordatorios	B-reminder/noun
de	B-datetime
mañana	I-datetime

borrar	O
todos	O
los	O
recordatorios	B-reminder/noun

eliminar	O
recordatorio	B-reminder/noun
para	O
ir	B-reminder/todo
a	I-reminder/todo
comprar	I-reminder/todo
huevos	I-reminder/todo

recuérdame	O
alimentar	B-reminder/todo
al	I-reminder/todo
perro	I-reminder/todo
a	B-datetime
las	I-datetime
9am	I-datetime

programar	O
un	O
recordatorio	B-reminder/noun
para	O
comprar	B-reminder/todo
un	I-reminder/todo
regalo	I-reminder/todo
a	I-reminder/todo
la	I-reminder/todo
abuela	I-reminder/todo
de	I-reminder/todo
cumpleaños	I-reminder/todo

¿	O
qué	O
recordatorio	B-reminder/noun
tengo	O
para	B-datetime
mañana	I-datetime
?	O

recuérdame	O
comprar	B-reminder/todo
sopa	I-reminder/todo
en	I-reminder/todo
la	I-reminder/todo
tienda	I-reminder/todo

¿	O
cuál	O
es	O
mi	O
último	B-reminder/reference
recordatorio	B-reminder/noun
?	O

recuérdame	O
recoger	B-reminder/todo
a	I-reminder/todo
papá	I-reminder/todo

recuérdame	O
comprar	B-reminder/todo
crema	I-reminder/todo
ligera	I-reminder/todo
en	I-reminder/todo
shop	I-reminder/todo
rite	I-reminder/todo
esta	B-datetime
noche	I-datetime
.	O

recuérdame	O
concertar	B-reminder/todo
la	I-reminder/todo
cita	I-reminder/todo
con	I-reminder/todo
el	I-reminder/todo
doctor	I-reminder/todo
el	B-datetime
mes	I-datetime
que	I-datetime
viene	I-datetime

cancelar	O
mis	O
recordatorios	B-reminder/noun
para	B-datetime
hoy	I-datetime

establecer	O
recordatorio	B-reminder/noun
para	B-datetime
15	I-datetime
minutos	I-datetime
a	I-datetime
12	I-datetime
minutos	I-datetime
que	O
diga	B-reminder/todo
que	I-reminder/todo
hay	I-reminder/todo
una	I-reminder/todo
reunión	I-reminder/todo
a	B-datetime
las	I-datetime
12	I-datetime
:	I-datetime
15	I-datetime

recuérdame	O
llamar	B-reminder/todo
a	I-reminder/todo
mi	I-reminder/todo
seguro	I-reminder/todo
esta	B-datetime
noche	I-datetime
.	O

¿	O
hay	O
algún	O
recordatorio	B-reminder/noun
programado	O
para	B-datetime
hoy	I-datetime
?	O

recuérdame	O
comprar	B-reminder/todo
helado	I-reminder/todo
después	B-datetime
de	I-datetime
las	I-datetime
9pm	I-datetime
esta	I-datetime
noche	I-datetime

recuérdame	O
sacar	B-reminder/todo
la	I-reminder/todo
basura	I-reminder/todo
hoy	B-datetime

recuérdame	O
comprar	B-reminder/todo
huevos	I-reminder/todo

recuérdame	O
comprar	B-reminder/todo
estampillas	I-reminder/todo

¿	O
recuérdame	O
ir	B-reminder/todo
al	I-reminder/todo
banco	I-reminder/todo
?	O

recuérdame	O
cocinar	B-reminder/todo
un	I-reminder/todo
pastel	I-reminder/todo
el	B-datetime
sábado	I-datetime

¿	O
cuál	O
es	O
mi	O
último	B-reminder/reference
recordatorio	B-reminder/noun
para	B-datetime
hoy	I-datetime
?	O

recuérdame	O
ir	B-reminder/todo
a	I-reminder/todo
por	I-reminder/todo
leche	I-reminder/todo

necesito	O
un	O
recordatorio	B-reminder/noun
esta	B-datetime
noche	I-datetime
a	I-datetime
las	I-datetime
6	I-datetime

recuérdame	O
comprar	B-reminder/todo
leche	I-reminder/todo
en	I-reminder/todo
la	I-reminder/todo
tienda	I-reminder/todo

borrar	O
mi	O
último	B-reminder/reference
recordatorio	B-reminder/noun

recuérdame	O
todos	B-reminder/recurring_period
los	I-reminder/recurring_period
días	I-reminder/recurring_period
tomar	B-reminder/todo
pastillas	I-reminder/todo

visualizar	O
todos	O
los	O
recordatorios	B-reminder/noun

borrar	O
el	O
recordatorio	B-reminder/noun
para	O
llamar	B-reminder/todo
a	I-reminder/todo
john	I-reminder/todo

recuérdame	O
encargar	B-reminder/todo
pizza	I-reminder/todo
mañana	B-datetime
por	I-datetime
la	I-datetime
noche	I-datetime

recuérdame	O
ir	B-reminder/todo
a	I-reminder/todo
la	I-reminder/todo
tienda	I-reminder/todo
hoy	B-datetime
más	I-datetime
tarde	I-datetime

programar	O
recordatorio	B-reminder/noun
para	B-datetime
el	I-datetime
martes	I-datetime
a	I-datetime
la	I-datetime
1	I-datetime
:	I-datetime
30	I-datetime
pm	I-datetime

recuérdame	O
alimentar	B-reminder/todo
los	I-reminder/todo
perros	I-reminder/todo
por	B-datetime
la	I-datetime
mañana	I-datetime

recuérdame	O
llamar	B-reminder/todo
a	I-reminder/todo
mamá	I-reminder/todo

cancelar	O
todos	O
mis	O
recordatorios	B-reminder/noun
del	B-datetime
día	I-datetime

recuérdame	O
cancelar	B-reminder/todo
mi	I-reminder/todo
suscripción	I-reminder/todo
la	B-datetime
próxima	I-datetime
semana	I-datetime

recuérdame	O
comprar	B-reminder/todo
manzanas	I-reminder/todo
en	I-reminder/todo
la	I-reminder/todo
tienda	I-reminder/todo
a	B-datetime
las	I-datetime
7	I-datetime
pm	I-datetime

borrar	O
recordatorio	B-reminder/noun
para	O
cambiar	B-reminder/todo
el	I-reminder/todo
filtro	I-reminder/todo
del	I-reminder/todo
aire	I-reminder/todo

programar	O
un	O
recordatorio	B-reminder/noun
tres	B-datetime
días	I-datetime
antes	I-datetime
del	O
concierto	B-reminder/todo
de	I-reminder/todo
johnna	I-reminder/todo

recuérdame	O
recoger	B-reminder/todo
a	I-reminder/todo
fran	I-reminder/todo
en	I-reminder/todo
el	I-reminder/todo
aeropuerto	I-reminder/todo
esta	B-datetime
noche	I-datetime
a	I-datetime
las	I-datetime
9	I-datetime
pm	I-datetime

enviar	O
recordatorio	B-reminder/noun
20	B-datetime
minutos	I-datetime
antes	I-datetime
de	I-datetime
la	I-datetime
cita	I-datetime
de	I-datetime
mañana	I-datetime

recuérdame	O
programar	B-reminder/todo
el	I-reminder/todo
temporizador	I-reminder/todo
tan	I-reminder/todo
pronto	I-reminder/todo
llegué	I-reminder/todo
a	I-reminder/todo
casa	I-reminder/todo
de	I-reminder/todo
mi	I-reminder/todo
mamá	I-reminder/todo

cancelar	O
todos	O
los	O
recordatorios	B-reminder/noun
del	B-datetime
martes	I-datetime

recuérdame	O
ir	B-reminder/todo
a	I-reminder/todo
la	I-reminder/todo
tienda	I-reminder/todo

cancelar	O
todos	O
los	O
recordatorios	B-reminder/noun

cancelar	O
las	O
recordatorio	B-reminder/noun
para	B-reminder/todo
las	I-reminder/todo
reservas	I-reminder/todo
de	I-reminder/todo
la	I-reminder/todo
cena	I-reminder/todo

recuérdame	O
comprar	B-reminder/todo
flores	I-reminder/todo
para	I-reminder/todo
el	I-reminder/todo
aniversario	I-reminder/todo
de	I-reminder/todo
mis	I-reminder/todo
padres	I-reminder/todo

¿	O
qué	O
recordatorios	B-reminder/noun
tengo	O
hoy	B-datetime
?	O

cancelar	O
todos	O
mis	O
recordatorios	B-reminder/noun
de	B-datetime
hoy	I-datetime

programar	O
un	O
recordatorio	B-reminder/noun
para	B-datetime
1	I-datetime
hora	I-datetime

recuérdame	O
que	O
guarde	B-reminder/todo
la	I-reminder/todo
comida	I-reminder/todo
de	I-reminder/todo
gato	I-reminder/todo

recuérdame	O
comprar	B-reminder/todo
un	I-reminder/todo
limpiaparabrisas	I-reminder/todo
en	I-reminder/todo
walmart	I-reminder/todo
mañana	B-datetime

cancelar	O
todos	O
mis	O
recordatorios	B-reminder/noun
por	O
3	O
días	O

muéstrame	O
todos	O
mis	O
recordatorios	B-reminder/noun

recuérdame	O
sacar	B-reminder/todo
la	I-reminder/todo
basura	I-reminder/todo

recuérdame	O
hacer	B-reminder/todo
una	I-reminder/todo
cita	I-reminder/todo
con	I-reminder/todo
el	I-reminder/todo
oftalmógogo	I-reminder/todo

recuérdame	O
pasear	B-reminder/todo
al	I-reminder/todo
perro	I-reminder/todo
al	B-datetime
mediodía	I-datetime

programar	O
un	O
recordatorio	B-reminder/noun
para	B-reminder/todo
borrador	I-reminder/todo
de	I-reminder/todo
mi	I-reminder/todo
artículo	I-reminder/todo
en	I-reminder/todo
inglés	I-reminder/todo
el	B-datetime
próximo	I-datetime
martes	I-datetime
.	O

cancela	O
mi	O
recordatorio	B-reminder/noun

recuérdame	O
llamar	B-reminder/todo
a	I-reminder/todo
mi	I-reminder/todo
hermana	I-reminder/todo
el	B-datetime
miércoles	I-datetime

muestra	O
mis	O
recordatorios	B-reminder/noun

recuérdame	O
cancelar	O
la	B-reminder/todo
cita	I-reminder/todo
con	I-reminder/todo
el	I-reminder/todo
doctor	I-reminder/todo
del	B-datetime
lunes	I-datetime

recuérdame	O
encargar	B-reminder/todo
alimentos	I-reminder/todo
mañana	B-datetime

recuérdame	O
limpiar	B-reminder/todo
la	I-reminder/todo
casa	I-reminder/todo
mañana	B-datetime

recuérdame	O
pagar	B-reminder/todo
la	I-reminder/todo
factura	I-reminder/todo
del	I-reminder/todo
agua	I-reminder/todo
esta	B-datetime
noche	I-datetime

recuérdame	O
recoger	B-reminder/todo
mis	I-reminder/todo
lentes	I-reminder/todo

borrar	O
todos	O
los	O
recordatorios	B-reminder/noun

muéstrame	O
todos	O
mis	O
recordatorios	B-reminder/noun
de	B-datetime
esta	I-datetime
semana	I-datetime

borrar	O
todos	O
los	O
recordatorios	B-reminder/noun

cancelar	O
mis	O
recordatorios	B-reminder/noun

recuérdame	O
lavar	B-reminder/todo
la	I-reminder/todo
ropa	I-reminder/todo

¿	O
qué	O
recordatorios	B-reminder/noun
tengo	O
hoy	B-datetime
?	O

¿	O
tengo	O
algún	O
recordatorio	B-reminder/noun
programado	O
para	B-datetime
esta	I-datetime
semana	I-datetime
?	O

programar	O
un	O
recordatorio	B-reminder/noun
para	B-reminder/todo
grabar	I-reminder/todo
gran	I-reminder/todo
hermano	I-reminder/todo
el	B-datetime
próximo	I-datetime
miércoles	I-datetime

recuérdame	O
llamar	B-reminder/todo
a	I-reminder/todo
mi	I-reminder/todo
mamá	I-reminder/todo
a	B-datetime
las	I-datetime
8	I-datetime
pm	I-datetime

recuérdame	O
archivar	B-reminder/todo
los	I-reminder/todo
impuestos	I-reminder/todo

recuérdame	O
llamar	B-reminder/todo
a	I-reminder/todo
papá	I-reminder/todo
en	I-reminder/todo
su	I-reminder/todo
cumpleaños	I-reminder/todo

recuérdame	O
iniciar	B-reminder/todo
la	I-reminder/todo
olla	I-reminder/todo
eléctrica	I-reminder/todo
a	B-datetime
las	I-datetime
7	I-datetime
am	I-datetime

cancelar	O
mi	O
recordatorio	B-reminder/noun
para	O
visitar	B-reminder/todo
al	I-reminder/todo
dentista	I-reminder/todo

recuérdame	O
visitar	B-reminder/todo
al	I-reminder/todo
psiquiatra	I-reminder/todo
a	B-datetime
las	I-datetime
9	I-datetime

recuérdame	O
comprar	B-reminder/todo
bolsas	I-reminder/todo
para	I-reminder/todo
la	I-reminder/todo
basura	I-reminder/todo

borrar	O
todos	O
los	O
recordatorios	B-reminder/noun

mostrar	O
mi	O
recordatorio	B-reminder/noun

recuérdame	O
pagar	B-reminder/todo
el	I-reminder/todo
seguro	I-reminder/todo
mañana	B-datetime

cancelar	O
mi	O
último	B-reminder/reference
recordatorio	B-reminder/noun

programar	O
recordatorio	B-reminder/noun
en	B-datetime
15	I-datetime
minutos	I-datetime
para	B-reminder/todo
el	I-reminder/todo
horno	I-reminder/todo

recuérdame	O
recoger	B-reminder/todo
la	I-reminder/todo
prescripción	I-reminder/todo

recuérdame	O
hacer	B-reminder/todo
ejercicio	I-reminder/todo
a	B-datetime
las	I-datetime
6	I-datetime
pm	I-datetime

programar	O
un	O
recordatorio	B-reminder/noun
para	O
alimentar	B-reminder/todo
al	I-reminder/todo
gato	I-reminder/todo
de	I-reminder/todo
cooper	I-reminder/todo
esta	B-datetime
semana	I-datetime

recuérdame	O
programar	O
la	O
cita	B-reminder/todo
con	I-reminder/todo
el	I-reminder/todo
doctor	I-reminder/todo
mañana	B-datetime

programar	O
recordatorio	B-reminder/noun
para	O
recoger	B-reminder/todo
los	I-reminder/todo
libros	I-reminder/todo
de	I-reminder/todo
la	I-reminder/todo
biblioteca	I-reminder/todo

recuérdame	O
pasar	B-reminder/todo
por	I-reminder/todo
el	I-reminder/todo
banco	I-reminder/todo
mañana	B-datetime
por	I-datetime
la	I-datetime
mañana	I-datetime

mostrar	O
todos	O
los	O
recordatorios	B-reminder/noun
de	B-datetime
esta	I-datetime
semana	I-datetime

programar	O
un	O
recordatorio	B-reminder/noun
para	O
comprar	B-reminder/todo
leche	I-reminder/todo

programar	O
un	O
recordatorio	B-reminder/noun
a	B-datetime
las	I-datetime
9	I-datetime
pm	I-datetime

recuérdame	O
llamar	B-reminder/todo
al	I-reminder/todo
dr	I-reminder/todo
hoy	B-datetime

descartar	O
recordatorio	B-reminder/noun

cancelar	O
cualquier	O
recordatorio	B-reminder/noun

cancelar	O
mi	O
recordatorio	B-reminder/noun
para	O
ir	B-reminder/todo
al	I-reminder/todo
colegio	I-reminder/todo

recuérdame	O
comprar	B-reminder/todo
gasolina	I-reminder/todo
cuando	I-reminder/todo
mi	I-reminder/todo
tanque	I-reminder/todo
casi	I-reminder/todo
vacío	I-reminder/todo

cancelar	O
todos	O
mis	O
recordatorios	B-reminder/noun

recuérdame	O
llevar	B-reminder/todo
a	I-reminder/todo
tyler	I-reminder/todo
a	I-reminder/todo
la	I-reminder/todo
parada	I-reminder/todo
del	I-reminder/todo
bus	I-reminder/todo
el	B-datetime
lunes	I-datetime
a	I-datetime
las	I-datetime
6	I-datetime
am	I-datetime

recuérdame	O
amasar	B-reminder/todo
la	I-reminder/todo
masa	I-reminder/todo
en	B-datetime
11	I-datetime
horas	I-datetime

muéstrame	O
todos	O
los	O
recordatorios	B-reminder/noun
de	B-datetime
esta	I-datetime
semana	I-datetime

recuérdame	O
comprar	B-reminder/todo
la	I-reminder/todo
comida	I-reminder/todo
del	I-reminder/todo
perro	I-reminder/todo
hoy	B-datetime

recuérdame	O
comprar	B-reminder/todo
manzanas	I-reminder/todo
en	I-reminder/todo
la	I-reminder/todo
tienda	I-reminder/todo

recuérdame	O
tomar	B-reminder/noun
la	I-reminder/noun
medicina	I-reminder/noun
cada	B-reminder/recurring_period
noche	I-reminder/recurring_period
a	B-datetime
las	I-datetime
9	I-datetime
pm	I-datetime

recordatorio	B-reminder/noun
para	O
enviar	B-reminder/todo
invitaciones	I-reminder/todo
antes	O
el	B-datetime
viernes	I-datetime
a	I-datetime
las	I-datetime
3	I-datetime
pm	I-datetime

cancelar	O
todos	O
los	O
recordatorios	B-reminder/noun
por	O
favor	O

cancelar	O
todos	O
mis	O
recordatorios	B-reminder/noun
para	B-datetime
mañana	I-datetime

recuérdame	O
encender	B-reminder/todo
la	I-reminder/todo
estufa	I-reminder/todo
esta	B-datetime
noche	I-datetime
a	I-datetime
las	I-datetime
7	I-datetime
:	I-datetime
45	I-datetime

recuérdame	O
del	O
trabajo	B-reminder/todo

¿	O
cuál	O
es	O
mi	O
próximo	O
recordatorio	B-reminder/noun
?	O

recuérdame	O
programar	B-reminder/todo
las	I-reminder/todo
alarmas	I-reminder/todo

borrar	O
todos	O
los	O
recordatorios	B-reminder/noun

mostrar	O
recordatorio	B-reminder/noun
del	B-datetime
sábado	I-datetime

poner	O
un	O
recordatorio	B-reminder/noun
para	O
darle	B-reminder/todo
la	I-reminder/todo
ducha	I-reminder/todo
al	I-reminder/todo
bebé	I-reminder/todo
a	B-datetime
las	I-datetime
6	I-datetime
pm	I-datetime

mostrar	O
mis	O
recordatorios	B-reminder/noun

recuérdame	O
visitar	B-reminder/todo
la	I-reminder/todo
tienda	I-reminder/todo
de	I-reminder/todo
libros	I-reminder/todo
el	B-datetime
próximo	I-datetime
jueves	I-datetime
,	I-datetime
a	I-datetime
las	I-datetime
8	I-datetime
pm	I-datetime

recuérdame	O
comprar	B-reminder/todo
útiles	I-reminder/todo
escolares	I-reminder/todo
el	B-datetime
miércoles	I-datetime

